2026-05-18 10:16:28 | INFO     | ayumi.pid_guard | PID 3297626 written to /home/TacoPants/projects/Ayumi/data/forward_test.pid
2026-05-18 10:47:48 | INFO     | ayumi.openapi_live_client | [OpenApiLiveClient] Disconnected
2026-05-18 10:47:48 | INFO     | ayumi.forward_test | Forward test stopped: balance=10000.00 trades=0 pnl=0.00 errors=0 reconnects=0
2026-05-18 10:47:48 | WARNING  | ayumi.openapi_spot_feed | Disconnected: [Failure instance: Traceback (failure with no frames): <class 'twisted.internet.error.ConnectionDone'>: Connection was closed cleanly.
]
2026-05-18 10:47:56 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2228 tps=1.92 bars=6 signals=0 trades=0 balance=10000.00 uptime=1500s
2026-05-18 10:48:01 | INFO     | ayumi.pid_guard | PID 3308504 written to /home/TacoPants/projects/Ayumi/data/forward_test.pid
2026-05-18 10:48:01 | INFO     | ayumi.blend_launcher | === Ayumi Multi-Strategy Forward Test (Blend Pipeline) ===
2026-05-18 10:48:01 | INFO     | ayumi.blend_launcher | Symbols: ['GBPUSD', 'USDJPY']
2026-05-18 10:48:03 | WARNING  | ayumi.blend_launcher | Could not fetch symbol list from OpenAPI: 'CTraderOpenApiClient' object has no attribute 'get_symbols' — using static mapping
2026-05-18 10:48:03 | INFO     | ayumi.blend_launcher | Fetching 100 H1 bars for GBPUSD (id=2)...
2026-05-18 10:48:05 | INFO     | ayumi.blend_launcher | Fetched 99 H1 bars for GBPUSD
2026-05-18 10:48:05 | INFO     | ayumi.blend_launcher | Fetching 200 M15 bars for GBPUSD (id=2)...
2026-05-18 10:48:07 | INFO     | ayumi.blend_launcher | Fetched 199 M15 bars for GBPUSD
2026-05-18 10:48:07 | INFO     | ayumi.blend_launcher | Fetching 100 H1 bars for USDJPY (id=4)...
2026-05-18 10:48:09 | INFO     | ayumi.blend_launcher | Fetched 99 H1 bars for USDJPY
2026-05-18 10:48:09 | INFO     | ayumi.blend_launcher | Fetching 200 M15 bars for USDJPY (id=4)...
2026-05-18 10:48:11 | INFO     | ayumi.blend_launcher | Fetched 199 M15 bars for USDJPY
2026-05-18 10:48:11 | INFO     | ayumi.blend_launcher | Registered 8 strategies: ['SRMR+', 'Killzone Momentum', 'Donchian Channel Breakout', 'Session-Range Mean Reversion', 'BB+RSI Mean Reversion', 'Session Breakout London', 'Session Breakout NY', 'Session Breakout Asian']
2026-05-18 10:48:11 | INFO     | ayumi.blend_launcher | All strategy .name properties verified against maps
2026-05-18 10:48:11 | INFO     | ayumi.risk | Restored risk state from data/risk_state_blend.json
2026-05-18 10:48:11 | INFO     | ayumi.forward_test | BlendForwardTestRunner started — balance=$10000.00
2026-05-18 10:48:11 | INFO     | ayumi.forward_test | Preloaded 99 bars into key 'GBPUSD:60'
2026-05-18 10:48:11 | INFO     | ayumi.blend_launcher | Preloaded 99 60min bars for GBPUSD into engine
2026-05-18 10:48:11 | INFO     | ayumi.forward_test | Preloaded 199 bars into key 'GBPUSD:15'
2026-05-18 10:48:11 | INFO     | ayumi.blend_launcher | Preloaded 199 15min bars for GBPUSD into engine
2026-05-18 10:48:11 | INFO     | ayumi.forward_test | Preloaded 99 bars into key 'USDJPY:60'
2026-05-18 10:48:11 | INFO     | ayumi.blend_launcher | Preloaded 99 60min bars for USDJPY into engine
2026-05-18 10:48:11 | INFO     | ayumi.forward_test | Preloaded 199 bars into key 'USDJPY:15'
2026-05-18 10:48:11 | INFO     | ayumi.blend_launcher | Preloaded 199 15min bars for USDJPY into engine
2026-05-18 10:48:11 | INFO     | ayumi.blend_launcher | === STARTING MULTI-STRATEGY FORWARD TEST ===
2026-05-18 10:48:11 | INFO     | ayumi.blend_launcher | Pipeline: SRMR+ + Killzone + Momentum + SessionRangeMR → Correlation Gate → Blend Runner → Paper
2026-05-18 10:48:11 | INFO     | ayumi.blend_launcher | Startup diagnostic: strategies=['SRMR+', 'Killzone Momentum', 'Donchian Channel Breakout', 'Session-Range Mean Reversion', 'BB+RSI Mean Reversion', 'Session Breakout London', 'Session Breakout NY', 'Session Breakout Asian']
2026-05-18 10:48:11 | INFO     | ayumi.blend_launcher | Startup diagnostic: symbols=['GBPUSD', 'USDJPY']
2026-05-18 10:48:11 | INFO     | ayumi.blend_launcher | Startup diagnostic: bar_period=60m, min_confidence=0.50
2026-05-18 10:48:11 | INFO     | ayumi.blend_launcher | Startup diagnostic: strategy_timeframes={'SRMR+': 60, 'Killzone Momentum': 15, 'Donchian Channel Breakout': 15, 'Session-Range Mean Reversion': 60, 'BB+RSI Mean Reversion': 60, 'Session Breakout London': 15, 'Session Breakout NY': 15, 'Session Breakout Asian': 15}
2026-05-18 10:48:11 | WARNING  | ayumi.forward_test | Credential validation: sender_comp_id is empty — may cause FIX logon failure
2026-05-18 10:48:11 | INFO     | ayumi.forward_test | OpenApiLiveClient constructed for live_mode
2026-05-18 10:48:11 | INFO     | ayumi.openapi_spot_feed | Connected to demo.ctraderapi.com:5035
2026-05-18 10:48:12 | INFO     | ayumi.openapi_spot_feed | Application authenticated
2026-05-18 10:48:13 | INFO     | ayumi.openapi_spot_feed | No token lifetime from server — defaulting to 86400s
2026-05-18 10:48:13 | INFO     | ayumi.openapi_spot_feed | Scheduling proactive token refresh in 69120s (token lifetime=86400s)
2026-05-18 10:48:13 | INFO     | ayumi.openapi_spot_feed | Account authenticated
2026-05-18 10:48:13 | INFO     | ayumi.openapi_spot_feed | Requesting symbol list for account 46877902
2026-05-18 10:48:14 | INFO     | ayumi.openapi_spot_feed | Loaded 830 symbol name mappings from API
2026-05-18 10:48:14 | INFO     | ayumi.openapi_spot_feed | Pre-fetching details for GBPUSD (id=2)
2026-05-18 10:48:15 | INFO     | ayumi.openapi_spot_feed | Fetched symbol details: id=2 digits=5
2026-05-18 10:48:15 | INFO     | ayumi.openapi_spot_feed | Pre-fetching details for USDJPY (id=4)
2026-05-18 10:48:16 | INFO     | ayumi.openapi_spot_feed | Fetched symbol details: id=4 digits=3
2026-05-18 10:48:16 | INFO     | ayumi.openapi_spot_feed | Subscribed to spot events for symbol_id=2
2026-05-18 10:48:16 | INFO     | ayumi.openapi_spot_feed | Subscribed to spot events for symbol_id=4
2026-05-18 10:48:16 | INFO     | ayumi.openapi_spot_feed | OpenApiSpotFeed started: account=46877902 symbols_loaded=2
2026-05-18 10:48:16 | INFO     | ayumi.forward_test | Open API spot feed connected for ['GBPUSD', 'USDJPY']
2026-05-18 10:48:16 | INFO     | ayumi.openapi_live_client | [OpenApiLiveClient] Symbol map set: 830 entries
2026-05-18 10:48:16 | INFO     | ayumi.openapi_live_client | [OpenApiLiveClient] Riding on spot feed's authenticated connection
2026-05-18 10:48:16 | INFO     | ayumi.forward_test | OpenApiLiveClient connected — live mode active
2026-05-18 10:48:17 | INFO     | ayumi.openapi_spot_feed | Fetched 54 trendbars for GBPUSD 60m
2026-05-18 10:48:17 | INFO     | ayumi.forward_test | Preloaded 54 bars into key 'GBPUSD:60'
2026-05-18 10:48:17 | INFO     | ayumi.forward_test | Preloaded 54 bars for GBPUSD 60m
2026-05-18 10:48:18 | INFO     | ayumi.openapi_spot_feed | Fetched 54 trendbars for GBPUSD 15m
2026-05-18 10:48:18 | INFO     | ayumi.forward_test | Preloaded 54 bars into key 'GBPUSD:15'
2026-05-18 10:48:18 | INFO     | ayumi.forward_test | Preloaded 54 bars for GBPUSD 15m
2026-05-18 10:48:19 | INFO     | ayumi.openapi_spot_feed | Fetched 54 trendbars for USDJPY 60m
2026-05-18 10:48:19 | INFO     | ayumi.forward_test | Preloaded 54 bars into key 'USDJPY:60'
2026-05-18 10:48:19 | INFO     | ayumi.forward_test | Preloaded 54 bars for USDJPY 60m
2026-05-18 10:48:20 | INFO     | ayumi.openapi_spot_feed | Fetched 54 trendbars for USDJPY 15m
2026-05-18 10:48:20 | INFO     | ayumi.forward_test | Preloaded 54 bars into key 'USDJPY:15'
2026-05-18 10:48:20 | INFO     | ayumi.forward_test | Preloaded 54 bars for USDJPY 15m
2026-05-18 10:48:20 | INFO     | ayumi.forward_test | Bar preloading complete
2026-05-18 10:48:20 | INFO     | ayumi.forward_test | Forward test started: symbols=['GBPUSD', 'USDJPY'] strategies=['SRMR+', 'Killzone Momentum', 'Donchian Channel Breakout', 'Session-Range Mean Reversion', 'BB+RSI Mean Reversion', 'Session Breakout London', 'Session Breakout NY', 'Session Breakout Asian'] mode=LIVE eval_interval=1.0s bar_period=60m
2026-05-18 10:48:20 | INFO     | ayumi.forward_test | [B5 Startup] Strategy list: ['SRMR+', 'Killzone Momentum', 'Donchian Channel Breakout', 'Session-Range Mean Reversion', 'BB+RSI Mean Reversion', 'Session Breakout London', 'Session Breakout NY', 'Session Breakout Asian']
2026-05-18 10:48:20 | INFO     | ayumi.forward_test | [B5 Startup] Symbols: ['GBPUSD', 'USDJPY']
2026-05-18 10:48:20 | INFO     | ayumi.forward_test | [B5 Startup] Bar period: 60m
2026-05-18 10:48:20 | INFO     | ayumi.forward_test | [B5 Startup] Min confidence: 0.50
2026-05-18 10:48:20 | INFO     | ayumi.forward_test | [B5 Startup] Min bars for evaluation: 55
2026-05-18 10:48:20 | INFO     | ayumi.forward_test | [B5 Startup] Strategy timeframes: {'SRMR+': 60, 'Killzone Momentum': 15, 'Donchian Channel Breakout': 15, 'Session-Range Mean Reversion': 60, 'BB+RSI Mean Reversion': 60, 'Session Breakout London': 15, 'Session Breakout NY': 15, 'Session Breakout Asian': 15}
2026-05-18 10:48:20 | INFO     | ayumi.forward_test | [B5 Startup] Required timeframes: [15, 60]
2026-05-18 10:48:49 | INFO     | ayumi.forward_test | Shutdown signal received (sig=15)
2026-05-18 10:48:49 | INFO     | ayumi.openapi_spot_feed | Unsubscribed from spot events for symbol_id=2
2026-05-18 10:48:49 | INFO     | ayumi.openapi_spot_feed | Unsubscribed from spot events for symbol_id=4
2026-05-18 10:48:49 | INFO     | ayumi.openapi_spot_feed | OpenApiSpotFeed stopped
2026-05-18 10:48:49 | INFO     | ayumi.openapi_live_client | [OpenApiLiveClient] Disconnected
2026-05-18 10:48:49 | INFO     | ayumi.forward_test | Forward test stopped: balance=10000.00 trades=0 pnl=0.00 errors=0 reconnects=0
2026-05-18 10:48:49 | WARNING  | ayumi.openapi_spot_feed | Disconnected: [Failure instance: Traceback (failure with no frames): <class 'twisted.internet.error.ConnectionDone'>: Connection was closed cleanly.
]
2026-05-18 10:49:01 | INFO     | ayumi.pid_guard | PID 3308885 written to /home/TacoPants/projects/Ayumi/data/forward_test.pid
2026-05-18 10:49:01 | INFO     | ayumi.blend_launcher | === Ayumi Multi-Strategy Forward Test (Blend Pipeline) ===
2026-05-18 10:49:01 | INFO     | ayumi.blend_launcher | Symbols: ['GBPUSD', 'USDJPY']
2026-05-18 10:49:03 | WARNING  | ayumi.blend_launcher | Could not fetch symbol list from OpenAPI: 'CTraderOpenApiClient' object has no attribute 'get_symbols' — using static mapping
2026-05-18 10:49:03 | INFO     | ayumi.blend_launcher | Fetching 100 H1 bars for GBPUSD (id=2)...
2026-05-18 10:49:05 | INFO     | ayumi.blend_launcher | Fetched 99 H1 bars for GBPUSD
2026-05-18 10:49:05 | INFO     | ayumi.blend_launcher | Fetching 200 M15 bars for GBPUSD (id=2)...
2026-05-18 10:49:07 | INFO     | ayumi.blend_launcher | Fetched 199 M15 bars for GBPUSD
2026-05-18 10:49:07 | INFO     | ayumi.blend_launcher | Fetching 100 H1 bars for USDJPY (id=4)...
2026-05-18 10:49:09 | INFO     | ayumi.blend_launcher | Fetched 99 H1 bars for USDJPY
2026-05-18 10:49:09 | INFO     | ayumi.blend_launcher | Fetching 200 M15 bars for USDJPY (id=4)...
2026-05-18 10:49:11 | INFO     | ayumi.blend_launcher | Fetched 199 M15 bars for USDJPY
2026-05-18 10:49:11 | INFO     | ayumi.blend_launcher | Registered 8 strategies: ['SRMR+', 'Killzone Momentum', 'Donchian Channel Breakout', 'Session-Range Mean Reversion', 'BB+RSI Mean Reversion', 'Session Breakout London', 'Session Breakout NY', 'Session Breakout Asian']
2026-05-18 10:49:11 | INFO     | ayumi.blend_launcher | All strategy .name properties verified against maps
2026-05-18 10:49:11 | INFO     | ayumi.risk | Restored risk state from data/risk_state_blend.json
2026-05-18 10:49:11 | INFO     | ayumi.forward_test | BlendForwardTestRunner started — balance=$10000.00
2026-05-18 10:49:11 | INFO     | ayumi.forward_test | Preloaded 99 bars into key 'GBPUSD:60'
2026-05-18 10:49:11 | INFO     | ayumi.blend_launcher | Preloaded 99 60min bars for GBPUSD into engine
2026-05-18 10:49:11 | INFO     | ayumi.forward_test | Preloaded 199 bars into key 'GBPUSD:15'
2026-05-18 10:49:11 | INFO     | ayumi.blend_launcher | Preloaded 199 15min bars for GBPUSD into engine
2026-05-18 10:49:11 | INFO     | ayumi.forward_test | Preloaded 99 bars into key 'USDJPY:60'
2026-05-18 10:49:11 | INFO     | ayumi.blend_launcher | Preloaded 99 60min bars for USDJPY into engine
2026-05-18 10:49:11 | INFO     | ayumi.forward_test | Preloaded 199 bars into key 'USDJPY:15'
2026-05-18 10:49:11 | INFO     | ayumi.blend_launcher | Preloaded 199 15min bars for USDJPY into engine
2026-05-18 10:49:11 | INFO     | ayumi.blend_launcher | === STARTING MULTI-STRATEGY FORWARD TEST ===
2026-05-18 10:49:11 | INFO     | ayumi.blend_launcher | Pipeline: SRMR+ + Killzone + Momentum + SessionRangeMR → Correlation Gate → Blend Runner → Paper
2026-05-18 10:49:11 | INFO     | ayumi.blend_launcher | Startup diagnostic: strategies=['SRMR+', 'Killzone Momentum', 'Donchian Channel Breakout', 'Session-Range Mean Reversion', 'BB+RSI Mean Reversion', 'Session Breakout London', 'Session Breakout NY', 'Session Breakout Asian']
2026-05-18 10:49:11 | INFO     | ayumi.blend_launcher | Startup diagnostic: symbols=['GBPUSD', 'USDJPY']
2026-05-18 10:49:11 | INFO     | ayumi.blend_launcher | Startup diagnostic: bar_period=60m, min_confidence=0.50
2026-05-18 10:49:11 | INFO     | ayumi.blend_launcher | Startup diagnostic: strategy_timeframes={'SRMR+': 60, 'Killzone Momentum': 15, 'Donchian Channel Breakout': 15, 'Session-Range Mean Reversion': 60, 'BB+RSI Mean Reversion': 60, 'Session Breakout London': 15, 'Session Breakout NY': 15, 'Session Breakout Asian': 15}
2026-05-18 10:49:11 | WARNING  | ayumi.forward_test | Credential validation: sender_comp_id is empty — may cause FIX logon failure
2026-05-18 10:49:11 | INFO     | ayumi.forward_test | OpenApiLiveClient constructed for live_mode
2026-05-18 10:49:11 | INFO     | ayumi.openapi_spot_feed | Connected to demo.ctraderapi.com:5035
2026-05-18 10:49:12 | INFO     | ayumi.openapi_spot_feed | Application authenticated
2026-05-18 10:49:13 | INFO     | ayumi.openapi_spot_feed | No token lifetime from server — defaulting to 86400s
2026-05-18 10:49:13 | INFO     | ayumi.openapi_spot_feed | Scheduling proactive token refresh in 69120s (token lifetime=86400s)
2026-05-18 10:49:13 | INFO     | ayumi.openapi_spot_feed | Account authenticated
2026-05-18 10:49:13 | INFO     | ayumi.openapi_spot_feed | Requesting symbol list for account 46877902
2026-05-18 10:49:14 | INFO     | ayumi.openapi_spot_feed | Loaded 830 symbol name mappings from API
2026-05-18 10:49:14 | INFO     | ayumi.openapi_spot_feed | Pre-fetching details for GBPUSD (id=2)
2026-05-18 10:49:15 | INFO     | ayumi.openapi_spot_feed | Fetched symbol details: id=2 digits=5
2026-05-18 10:49:15 | INFO     | ayumi.openapi_spot_feed | Pre-fetching details for USDJPY (id=4)
2026-05-18 10:49:16 | INFO     | ayumi.openapi_spot_feed | Fetched symbol details: id=4 digits=3
2026-05-18 10:49:16 | INFO     | ayumi.openapi_spot_feed | Subscribed to spot events for symbol_id=2
2026-05-18 10:49:16 | INFO     | ayumi.openapi_spot_feed | Subscribed to spot events for symbol_id=4
2026-05-18 10:49:16 | INFO     | ayumi.openapi_spot_feed | OpenApiSpotFeed started: account=46877902 symbols_loaded=2
2026-05-18 10:49:16 | INFO     | ayumi.forward_test | Open API spot feed connected for ['GBPUSD', 'USDJPY']
2026-05-18 10:49:16 | INFO     | ayumi.openapi_live_client | [OpenApiLiveClient] Symbol map set: 830 entries
2026-05-18 10:49:16 | INFO     | ayumi.openapi_live_client | [OpenApiLiveClient] Riding on spot feed's authenticated connection
2026-05-18 10:49:16 | INFO     | ayumi.forward_test | OpenApiLiveClient connected — live mode active
2026-05-18 10:49:17 | INFO     | ayumi.openapi_spot_feed | Fetched 54 trendbars for GBPUSD 60m
2026-05-18 10:49:17 | INFO     | ayumi.forward_test | Preloaded 54 bars into key 'GBPUSD:60'
2026-05-18 10:49:17 | INFO     | ayumi.forward_test | Preloaded 54 bars for GBPUSD 60m
2026-05-18 10:49:18 | INFO     | ayumi.openapi_spot_feed | Fetched 54 trendbars for GBPUSD 15m
2026-05-18 10:49:18 | INFO     | ayumi.forward_test | Preloaded 54 bars into key 'GBPUSD:15'
2026-05-18 10:49:18 | INFO     | ayumi.forward_test | Preloaded 54 bars for GBPUSD 15m
2026-05-18 10:49:19 | INFO     | ayumi.openapi_spot_feed | Fetched 54 trendbars for USDJPY 60m
2026-05-18 10:49:19 | INFO     | ayumi.forward_test | Preloaded 54 bars into key 'USDJPY:60'
2026-05-18 10:49:19 | INFO     | ayumi.forward_test | Preloaded 54 bars for USDJPY 60m
2026-05-18 10:49:20 | INFO     | ayumi.openapi_spot_feed | Fetched 54 trendbars for USDJPY 15m
2026-05-18 10:49:20 | INFO     | ayumi.forward_test | Preloaded 54 bars into key 'USDJPY:15'
2026-05-18 10:49:20 | INFO     | ayumi.forward_test | Preloaded 54 bars for USDJPY 15m
2026-05-18 10:49:20 | INFO     | ayumi.forward_test | Bar preloading complete
2026-05-18 10:49:20 | INFO     | ayumi.forward_test | Forward test started: symbols=['GBPUSD', 'USDJPY'] strategies=['SRMR+', 'Killzone Momentum', 'Donchian Channel Breakout', 'Session-Range Mean Reversion', 'BB+RSI Mean Reversion', 'Session Breakout London', 'Session Breakout NY', 'Session Breakout Asian'] mode=LIVE eval_interval=1.0s bar_period=60m
2026-05-18 10:49:20 | INFO     | ayumi.forward_test | [B5 Startup] Strategy list: ['SRMR+', 'Killzone Momentum', 'Donchian Channel Breakout', 'Session-Range Mean Reversion', 'BB+RSI Mean Reversion', 'Session Breakout London', 'Session Breakout NY', 'Session Breakout Asian']
2026-05-18 10:49:20 | INFO     | ayumi.forward_test | [B5 Startup] Symbols: ['GBPUSD', 'USDJPY']
2026-05-18 10:49:20 | INFO     | ayumi.forward_test | [B5 Startup] Bar period: 60m
2026-05-18 10:49:20 | INFO     | ayumi.forward_test | [B5 Startup] Min confidence: 0.50
2026-05-18 10:49:20 | INFO     | ayumi.forward_test | [B5 Startup] Min bars for evaluation: 55
2026-05-18 10:49:20 | INFO     | ayumi.forward_test | [B5 Startup] Strategy timeframes: {'SRMR+': 60, 'Killzone Momentum': 15, 'Donchian Channel Breakout': 15, 'Session-Range Mean Reversion': 60, 'BB+RSI Mean Reversion': 60, 'Session Breakout London': 15, 'Session Breakout NY': 15, 'Session Breakout Asian': 15}
2026-05-18 10:49:20 | INFO     | ayumi.forward_test | [B5 Startup] Required timeframes: [15, 60]
2026-05-18 10:50:20 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=102 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 10:50:20 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=102 tps=1.34 bars=4 signals=0 trades=0 balance=10000.00 uptime=60s
2026-05-18 10:51:20 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=188 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 10:51:20 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=188 tps=1.49 bars=4 signals=0 trades=0 balance=10000.00 uptime=120s
2026-05-18 10:52:20 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=242 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 10:52:20 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=242 tps=1.43 bars=4 signals=0 trades=0 balance=10000.00 uptime=180s
2026-05-18 10:53:20 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=322 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 10:53:20 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=322 tps=1.46 bars=4 signals=0 trades=0 balance=10000.00 uptime=240s
2026-05-18 10:54:20 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=394 bars_built=4 signals=0 traded=0 eval_errors=0
